year,month,institution_name,population_felons,civil_addict,total_population,designed_capacity,percent_occupied,staffed_capacity,source_pdf_name
2001,01,SCC (SIERRA CONSERVATION CENTER),335,0,335,320,104.7,320,TPOP1Ad0101.pdf
2001,01,NCWF (NO CAL WOMEN'S FACIL),780,6,786,400,196.5,755,TPOP1Ad0101.pdf
2001,01,CCWF (CENTRAL CA WOMEN'S FAC),3400,8,3408,2004,170.1,3410,TPOP1Ad0101.pdf
2001,01,"CRC (CAL REHAB CTR, WOMEN)",291,435,726,500,145.2,842,TPOP1Ad0101.pdf
2001,01,CIW (CA INSTITUTION FOR WOMEN),1893,17,1910,1026,186.2,1742,TPOP1Ad0101.pdf
2001,01,WSP (WASCO SP),5527,12,5539,2984,185.6,5565,TPOP1Ad0101.pdf
2001,01,SCC (SIERRA CONSERVATION CENTER),5974,0,5974,3606,165.7,5869,TPOP1Ad0101.pdf
2001,01,SVSP (SALINAS VALLEY SP),4079,0,4079,2224,183.4,4156,TPOP1Ad0101.pdf
2001,01,RJD (RJ DONOVAN CORRECTIONAL FAC),4563,0,4563,2200,207.4,4673,TPOP1Ad0101.pdf
2001,01,PVSP (PLEASANT VALLEY SP),4652,0,4652,2208,210.7,4573,TPOP1Ad0101.pdf
2001,01,PBSP (PELICAN BAY SP),3219,0,3219,2280,141.2,3384,TPOP1Ad0101.pdf
2001,01,NKSP (NORTH KERN SP),4779,4,4783,2692,177.7,5089,TPOP1Ad0101.pdf
2001,01,MCSP (MULE CREEK SP),3503,0,3503,1700,206.1,3537,TPOP1Ad0101.pdf
2001,01,ISP (IRONWOOD SP),4527,0,4527,2200,205.8,4565,TPOP1Ad0101.pdf
2001,01,HDSP (HIGH DESERT SP),4329,4,4333,2224,194.8,4310,TPOP1Ad0101.pdf
2001,01,FOL (FOLSOM SP) (MALE),3841,0,3841,2072,185.4,3725,TPOP1Ad0101.pdf
2001,01,DVI (DEUEL VOCATIONAL INSTITUTION),3829,21,3850,1787,215.4,3841,TPOP1Ad0101.pdf
2001,01,CTF (CORRECTIONAL TRAINING FAC),7062,0,7062,3281,215.2,7101,TPOP1Ad0101.pdf
2001,01,CVSP (CHUCKAWALLA VALLEY SP),3586,0,3586,1738,206.3,3664,TPOP1Ad0101.pdf
2001,01,SATF (CA SUBSTANCE ABUSE TREAT FAC),6173,12,6185,3324,186.1,6450,TPOP1Ad0101.pdf
2001,01,"SOL (CA SP, SOLANO)",5801,0,5801,2610,222.3,5762,TPOP1Ad0101.pdf
2001,01,SQ (SAN QUENTIN SP),5728,10,5738,3273,175.3,5533,TPOP1Ad0101.pdf
2001,01,"SAC (CA SP, SACRAMENTO)",2919,0,2919,1728,168.9,3042,TPOP1Ad0101.pdf
2001,01,"LAC (CA SP, LOS ANGELES COUNTY)",4298,0,4298,2200,195.4,3980,TPOP1Ad0101.pdf
2001,01,"COR (CA SP, CORCORAN)",4946,0,4946,3016,164.0,4898,TPOP1Ad0101.pdf
2001,01,CEN (CENTINELA SP),4429,0,4429,2208,200.6,4573,TPOP1Ad0101.pdf
2001,01,CAL (CALIPATRIA SP),4116,0,4116,2208,186.4,4068,TPOP1Ad0101.pdf
2001,01,"CRC (CAL REHAB CTR, MEN)",2682,1350,4032,1814,222.3,3952,TPOP1Ad0101.pdf
2001,01,CMC (CA MEN'S COLONY),6804,0,6804,3884,175.2,6724,TPOP1Ad0101.pdf
2001,01,CMF (CA MEDICAL FAC),3095,0,3095,2315,133.7,3401,TPOP1Ad0101.pdf
2001,01,CIM (CA INSTITUTION FOR MEN),6241,46,6287,3078,204.3,6303,TPOP1Ad0101.pdf
2001,01,CCI (CA CORRECTIONAL INSTITUTION),5355,0,5355,2781,192.6,5600,TPOP1Ad0101.pdf
2001,01,CCC (CA CORRECTIONAL CENTER),5783,0,5783,3682,157.1,5642,TPOP1Ad0101.pdf
2001,01,ASP (AVENAL SP),6781,0,6781,2920,232.2,6878,TPOP1Ad0101.pdf
2001,02,VSP (VALLEY SP),3226,9,3235,1980,163.4,3324,TPOP1Ad0102.pdf
2001,02,SCC (SIERRA CONSERVATION CENTER),325,0,325,320,101.6,320,TPOP1Ad0102.pdf
2001,02,NCWF (NO CAL WOMEN'S FACIL),744,2,746,400,186.5,755,TPOP1Ad0102.pdf
2001,02,CCWF (CENTRAL CA WOMEN'S FAC),3373,8,3381,2004,168.7,3410,TPOP1Ad0102.pdf
2001,02,"CRC (CAL REHAB CTR, WOMEN)",282,425,707,500,141.4,842,TPOP1Ad0102.pdf
2001,02,CIW (CA INSTITUTION FOR WOMEN),1798,14,1812,1026,176.6,1742,TPOP1Ad0102.pdf
2001,02,WSP (WASCO SP),5330,27,5357,2984,179.5,5565,TPOP1Ad0102.pdf
2001,02,SCC (SIERRA CONSERVATION CENTER),5950,0,5950,3606,165.0,5869,TPOP1Ad0102.pdf
2001,02,SVSP (SALINAS VALLEY SP),4139,0,4139,2224,186.1,4156,TPOP1Ad0102.pdf
2001,02,RJD (RJ DONOVAN CORRECTIONAL FAC),4579,0,4579,2200,208.1,4673,TPOP1Ad0102.pdf
2001,02,PVSP (PLEASANT VALLEY SP),4638,0,4638,2208,210.1,4573,TPOP1Ad0102.pdf
2001,02,PBSP (PELICAN BAY SP),3208,0,3208,2280,140.7,3384,TPOP1Ad0102.pdf
2001,02,NKSP (NORTH KERN SP),4943,1,4944,2692,183.7,5089,TPOP1Ad0102.pdf
2001,02,MCSP (MULE CREEK SP),3497,0,3497,1700,205.7,3537,TPOP1Ad0102.pdf
2001,02,ISP (IRONWOOD SP),4382,0,4382,2200,199.2,4565,TPOP1Ad0102.pdf
2001,02,HDSP (HIGH DESERT SP),4265,2,4267,2224,191.9,4310,TPOP1Ad0102.pdf
2001,02,FOL (FOLSOM SP) (MALE),3876,0,3876,2072,187.1,3725,TPOP1Ad0102.pdf
2001,02,DVI (DEUEL VOCATIONAL INSTITUTION),3977,19,3996,1787,223.6,3841,TPOP1Ad0102.pdf
2001,02,CTF (CORRECTIONAL TRAINING FAC),7299,0,7299,3281,222.5,7101,TPOP1Ad0102.pdf
2001,02,CVSP (CHUCKAWALLA VALLEY SP),3640,0,3640,1738,209.4,3664,TPOP1Ad0102.pdf
2001,02,SATF (CA SUBSTANCE ABUSE TREAT FAC),6118,12,6130,3324,184.4,6450,TPOP1Ad0102.pdf
2001,02,"SOL (CA SP, SOLANO)",5762,0,5762,2610,220.8,5762,TPOP1Ad0102.pdf
2001,02,SQ (SAN QUENTIN SP),5815,13,5828,3273,178.1,5533,TPOP1Ad0102.pdf
2001,02,"SAC (CA SP, SACRAMENTO)",2881,0,2881,1728,166.7,3042,TPOP1Ad0102.pdf
2001,02,"LAC (CA SP, LOS ANGELES COUNTY)",4265,0,4265,2200,193.9,3980,TPOP1Ad0102.pdf
2001,02,"COR (CA SP, CORCORAN)",4833,0,4833,3016,160.2,4898,TPOP1Ad0102.pdf
2001,02,CEN (CENTINELA SP),4388,0,4388,2208,198.7,4573,TPOP1Ad0102.pdf
2001,02,CAL (CALIPATRIA SP),4075,0,4075,2208,184.6,4068,TPOP1Ad0102.pdf
2001,02,"CRC (CAL REHAB CTR, MEN)",2640,1378,4018,1814,221.5,3952,TPOP1Ad0102.pdf
2001,02,CMC (CA MEN'S COLONY),6738,1,6739,3884,173.5,6724,TPOP1Ad0102.pdf
2001,02,CMF (CA MEDICAL FAC),3179,0,3179,2315,137.3,3401,TPOP1Ad0102.pdf
2001,02,CIM (CA INSTITUTION FOR MEN),6075,37,6112,3078,198.6,6303,TPOP1Ad0102.pdf
2001,02,CCI (CA CORRECTIONAL INSTITUTION),5255,0,5255,2781,189.0,5600,TPOP1Ad0102.pdf
2001,02,CCC (CA CORRECTIONAL CENTER),5834,0,5834,3682,158.4,5642,TPOP1Ad0102.pdf
2001,02,ASP (AVENAL SP),6809,0,6809,2920,233.2,6878,TPOP1Ad0102.pdf
2001,03,VSP (VALLEY SP),3297,13,3310,1980,167.2,3324,TPOP1Ad0103.pdf
2001,03,SCC (SIERRA CONSERVATION CENTER),324,0,324,320,101.3,320,TPOP1Ad0103.pdf
2001,03,NCWF (NO CAL WOMEN'S FACIL),732,2,734,400,183.5,755,TPOP1Ad0103.pdf
2001,03,CCWF (CENTRAL CA WOMEN'S FAC),3411,9,3420,2004,170.7,3333,TPOP1Ad0103.pdf
2001,03,"CRC (CAL REHAB CTR, WOMEN)",297,410,707,500,141.4,751,TPOP1Ad0103.pdf
2001,03,CIW (CA INSTITUTION FOR WOMEN),1756,9,1765,1026,172.0,1742,TPOP1Ad0103.pdf
2001,03,WSP (WASCO SP),5768,27,5795,2984,194.2,5445,TPOP1Ad0103.pdf
2001,03,SCC (SIERRA CONSERVATION CENTER),5992,0,5992,3606,166.2,5869,TPOP1Ad0103.pdf
2001,03,SVSP (SALINAS VALLEY SP),4080,0,4080,2224,183.5,4156,TPOP1Ad0103.pdf
2001,03,RJD (RJ DONOVAN CORRECTIONAL FAC),4597,0,4597,2200,209.0,4673,TPOP1Ad0103.pdf
2001,03,PVSP (PLEASANT VALLEY SP),4597,0,4597,2208,208.2,4573,TPOP1Ad0103.pdf
2001,03,PBSP (PELICAN BAY SP),3179,0,3179,2280,139.4,3384,TPOP1Ad0103.pdf
2001,03,NKSP (NORTH KERN SP),5112,0,5112,2692,189.9,5089,TPOP1Ad0103.pdf
2001,03,MCSP (MULE CREEK SP),3504,0,3504,1700,206.1,3537,TPOP1Ad0103.pdf
2001,03,ISP (IRONWOOD SP),4528,0,4528,2200,205.8,4445,TPOP1Ad0103.pdf
2001,03,HDSP (HIGH DESERT SP),4332,1,4333,2224,194.8,4310,TPOP1Ad0103.pdf
2001,03,FOL (FOLSOM SP) (MALE),3884,0,3884,2072,187.5,3725,TPOP1Ad0103.pdf
2001,03,DVI (DEUEL VOCATIONAL INSTITUTION),3896,17,3913,1787,219.0,3841,TPOP1Ad0103.pdf
2001,03,CTF (CORRECTIONAL TRAINING FAC),7094,0,7094,3281,216.2,7101,TPOP1Ad0103.pdf
2001,03,CVSP (CHUCKAWALLA VALLEY SP),3664,0,3664,1738,210.8,3664,TPOP1Ad0103.pdf
2001,03,SATF (CA SUBSTANCE ABUSE TREAT FAC),6135,13,6148,3324,185.0,6450,TPOP1Ad0103.pdf
2001,03,"SOL (CA SP, SOLANO)",5837,0,5837,2610,223.6,5762,TPOP1Ad0103.pdf
2001,03,SQ (SAN QUENTIN SP),5737,24,5761,3273,176.0,5533,TPOP1Ad0103.pdf
2001,03,"SAC (CA SP, SACRAMENTO)",2942,0,2942,1728,170.3,3042,TPOP1Ad0103.pdf
2001,03,"LAC (CA SP, LOS ANGELES COUNTY)",4072,0,4072,2200,185.1,4020,TPOP1Ad0103.pdf
2001,03,"COR (CA SP, CORCORAN)",4889,0,4889,3016,162.1,4898,TPOP1Ad0103.pdf
2001,03,CEN (CENTINELA SP),4456,0,4456,2208,201.8,4573,TPOP1Ad0103.pdf
2001,03,CAL (CALIPATRIA SP),4185,0,4185,2208,189.5,4068,TPOP1Ad0103.pdf
2001,03,"CRC (CAL REHAB CTR, MEN)",2712,1359,4071,1814,224.4,3952,TPOP1Ad0103.pdf
2001,03,CMC (CA MEN'S COLONY),6706,0,6706,3884,172.7,6724,TPOP1Ad0103.pdf
2001,03,CMF (CA MEDICAL FAC),3212,0,3212,2315,138.7,3401,TPOP1Ad0103.pdf
2001,03,CIM (CA INSTITUTION FOR MEN),6137,33,6170,3078,200.5,6303,TPOP1Ad0103.pdf
2001,03,CCI (CA CORRECTIONAL INSTITUTION),5487,0,5487,2781,197.3,5600,TPOP1Ad0103.pdf
2001,03,CCC (CA CORRECTIONAL CENTER),5849,0,5849,3682,158.9,5642,TPOP1Ad0103.pdf
2001,03,ASP (AVENAL SP),6937,0,6937,2920,237.6,6878,TPOP1Ad0103.pdf
2001,04,VSP (VALLEY SP),3302,9,3311,1980,167.2,3324,TPOP1Ad0104.pdf
2001,04,SCC (SIERRA CONSERVATION CENTER),325,0,325,320,101.6,320,TPOP1Ad0104.pdf
2001,04,NCWF (NO CAL WOMEN'S FACIL),757,1,758,400,189.5,755,TPOP1Ad0104.pdf
2001,04,CCWF (CENTRAL CA WOMEN'S FAC),3412,5,3417,2004,170.5,3386,TPOP1Ad0104.pdf
2001,04,"CRC (CAL REHAB CTR, WOMEN)",266,404,670,500,134.0,751,TPOP1Ad0104.pdf
2001,04,CIW (CA INSTITUTION FOR WOMEN),1799,13,1812,1026,176.6,1742,TPOP1Ad0104.pdf
2001,04,WSP (WASCO SP),5723,19,5742,2984,192.4,5677,TPOP1Ad0104.pdf
2001,04,SCC (SIERRA CONSERVATION CENTER),5979,0,5979,3606,165.8,5869,TPOP1Ad0104.pdf
2001,04,SVSP (SALINAS VALLEY SP),4105,0,4105,2224,184.6,4156,TPOP1Ad0104.pdf
2001,04,RJD (RJ DONOVAN CORRECTIONAL FAC),4653,0,4653,2200,211.5,4673,TPOP1Ad0104.pdf
2001,04,PVSP (PLEASANT VALLEY SP),4651,0,4651,2208,210.6,4573,TPOP1Ad0104.pdf
2001,04,PBSP (PELICAN BAY SP),3251,0,3251,2280,142.6,3384,TPOP1Ad0104.pdf
2001,04,NKSP (NORTH KERN SP),5046,6,5052,2692,187.7,5089,TPOP1Ad0104.pdf
2001,04,MCSP (MULE CREEK SP),3502,0,3502,1700,206.0,3537,TPOP1Ad0104.pdf
2001,04,ISP (IRONWOOD SP),4566,0,4566,2200,207.5,4565,TPOP1Ad0104.pdf
2001,04,HDSP (HIGH DESERT SP),4331,4,4335,2224,194.9,4310,TPOP1Ad0104.pdf
2001,04,FOL (FOLSOM SP) (MALE),3841,0,3841,2072,185.4,3725,TPOP1Ad0104.pdf
2001,04,DVI (DEUEL VOCATIONAL INSTITUTION),3843,9,3852,1787,215.6,3841,TPOP1Ad0104.pdf
2001,04,CTF (CORRECTIONAL TRAINING FAC),6985,0,6985,3281,212.9,7101,TPOP1Ad0104.pdf
2001,04,CVSP (CHUCKAWALLA VALLEY SP),3599,0,3599,1738,207.1,3664,TPOP1Ad0104.pdf
2001,04,SATF (CA SUBSTANCE ABUSE TREAT FAC),6267,11,6278,3324,188.9,6450,TPOP1Ad0104.pdf
2001,04,"SOL (CA SP, SOLANO)",5790,0,5790,2610,221.8,5852,TPOP1Ad0104.pdf
2001,04,SQ (SAN QUENTIN SP),5595,14,5609,3273,171.4,5533,TPOP1Ad0104.pdf
2001,04,"SAC (CA SP, SACRAMENTO)",2934,0,2934,1728,169.8,3042,TPOP1Ad0104.pdf
2001,04,"LAC (CA SP, LOS ANGELES COUNTY)",4019,0,4019,2200,182.7,4020,TPOP1Ad0104.pdf
2001,04,"COR (CA SP, CORCORAN)",4963,0,4963,3016,164.6,5019,TPOP1Ad0104.pdf
2001,04,CEN (CENTINELA SP),4456,0,4456,2208,201.8,4573,TPOP1Ad0104.pdf
2001,04,CAL (CALIPATRIA SP),4144,0,4144,2208,187.7,4068,TPOP1Ad0104.pdf
2001,04,"CRC (CAL REHAB CTR, MEN)",2680,1363,4043,1814,222.9,3952,TPOP1Ad0104.pdf
2001,04,CMC (CA MEN'S COLONY),6636,1,6637,3884,170.9,6724,TPOP1Ad0104.pdf
2001,04,CMF (CA MEDICAL FAC),3294,0,3294,2315,142.3,3401,TPOP1Ad0104.pdf
2001,04,CIM (CA INSTITUTION FOR MEN),6288,28,6316,3078,205.2,6303,TPOP1Ad0104.pdf
2001,04,CCI (CA CORRECTIONAL INSTITUTION),5527,0,5527,2781,198.7,5600,TPOP1Ad0104.pdf
2001,04,CCC (CA CORRECTIONAL CENTER),5936,0,5936,3682,161.2,5642,TPOP1Ad0104.pdf
2001,04,ASP (AVENAL SP),6714,0,6714,2920,229.9,6978,TPOP1Ad0104.pdf
2001,05,VSP (VALLEY SP),3269,2,3271,1980,165.2,3324,TPOP1Ad0105.pdf
2001,05,SCC (SIERRA CONSERVATION CENTER),309,0,309,320,96.6,320,TPOP1Ad0105.pdf
2001,05,NCWF (NO CAL WOMEN'S FACIL),768,1,769,400,192.3,755,TPOP1Ad0105.pdf
2001,05,CCWF (CENTRAL CA WOMEN'S FAC),3302,4,3306,2004,165.0,3386,TPOP1Ad0105.pdf
2001,05,"CRC (CAL REHAB CTR, WOMEN)",365,389,754,500,150.8,751,TPOP1Ad0105.pdf
2001,05,CIW (CA INSTITUTION FOR WOMEN),1900,10,1910,1026,186.2,1742,TPOP1Ad0105.pdf
2001,05,WSP (WASCO SP),5771,19,5790,2984,194.0,5797,TPOP1Ad0105.pdf
2001,05,SCC (SIERRA CONSERVATION CENTER),5978,0,5978,3606,165.8,5869,TPOP1Ad0105.pdf
2001,05,SVSP (SALINAS VALLEY SP),4138,0,4138,2224,186.1,4156,TPOP1Ad0105.pdf
2001,05,RJD (RJ DONOVAN CORRECTIONAL FAC),4708,0,4708,2200,214.0,4673,TPOP1Ad0105.pdf
2001,05,PVSP (PLEASANT VALLEY SP),4592,0,4592,2208,208.0,4573,TPOP1Ad0105.pdf
2001,05,PBSP (PELICAN BAY SP),3300,0,3300,2280,144.7,3384,TPOP1Ad0105.pdf
2001,05,NKSP (NORTH KERN SP),5003,8,5011,2692,186.1,5089,TPOP1Ad0105.pdf
2001,05,MCSP (MULE CREEK SP),3493,0,3493,1700,205.5,3537,TPOP1Ad0105.pdf
2001,05,ISP (IRONWOOD SP),4562,0,4562,2200,207.4,4565,TPOP1Ad0105.pdf
2001,05,HDSP (HIGH DESERT SP),4326,2,4328,2224,194.6,4310,TPOP1Ad0105.pdf
2001,05,FOL (FOLSOM SP) (MALE),3866,0,3866,2072,186.6,3725,TPOP1Ad0105.pdf
2001,05,DVI (DEUEL VOCATIONAL INSTITUTION),3916,20,3936,1787,220.3,3941,TPOP1Ad0105.pdf
2001,05,CTF (CORRECTIONAL TRAINING FAC),7009,0,7009,3281,213.6,7101,TPOP1Ad0105.pdf
2001,05,CVSP (CHUCKAWALLA VALLEY SP),3587,0,3587,1738,206.4,3664,TPOP1Ad0105.pdf
2001,05,SATF (CA SUBSTANCE ABUSE TREAT FAC),6339,11,6350,3324,191.0,6450,TPOP1Ad0105.pdf
2001,05,"SOL (CA SP, SOLANO)",5816,0,5816,2610,222.8,5852,TPOP1Ad0105.pdf
2001,05,SQ (SAN QUENTIN SP),5715,17,5732,3273,175.1,5533,TPOP1Ad0105.pdf
2001,05,"SAC (CA SP, SACRAMENTO)",2904,0,2904,1728,168.1,3042,TPOP1Ad0105.pdf
2001,05,"LAC (CA SP, LOS ANGELES COUNTY)",4105,0,4105,2200,186.6,4140,TPOP1Ad0105.pdf
2001,05,"COR (CA SP, CORCORAN)",4985,0,4985,3016,165.3,5019,TPOP1Ad0105.pdf
2001,05,CEN (CENTINELA SP),4460,0,4460,2208,202.0,4573,TPOP1Ad0105.pdf
2001,05,CAL (CALIPATRIA SP),4162,0,4162,2208,188.5,4068,TPOP1Ad0105.pdf
2001,05,"CRC (CAL REHAB CTR, MEN)",2698,1329,4027,1814,222.0,3952,TPOP1Ad0105.pdf
2001,05,CMC (CA MEN'S COLONY),6723,0,6723,3884,173.1,6724,TPOP1Ad0105.pdf
2001,05,CMF (CA MEDICAL FAC),3295,0,3295,2315,142.3,3401,TPOP1Ad0105.pdf
2001,05,CIM (CA INSTITUTION FOR MEN),6257,23,6280,3078,204.0,6303,TPOP1Ad0105.pdf
2001,05,CCI (CA CORRECTIONAL INSTITUTION),5594,0,5594,2781,201.2,5741,TPOP1Ad0105.pdf
2001,05,CCC (CA CORRECTIONAL CENTER),5868,0,5868,3682,159.4,5642,TPOP1Ad0105.pdf
2001,05,ASP (AVENAL SP),6846,0,6846,2920,234.5,6978,TPOP1Ad0105.pdf
2001,06,VSP (VALLEY SP),3243,4,3247,1980,164.0,3324,TPOP1Ad0106.pdf
2001,06,SCC (SIERRA CONSERVATION CENTER),314,0,314,320,98.1,320,TPOP1Ad0106.pdf
2001,06,NCWF (NO CAL WOMEN'S FACIL),783,2,785,400,196.3,755,TPOP1Ad0106.pdf
2001,06,CCWF (CENTRAL CA WOMEN'S FAC),3305,5,3310,2004,165.2,3386,TPOP1Ad0106.pdf
2001,06,"CRC (CAL REHAB CTR, WOMEN)",443,379,822,500,164.4,751,TPOP1Ad0106.pdf
2001,06,CIW (CA INSTITUTION FOR WOMEN),1768,10,1778,1026,173.3,1742,TPOP1Ad0106.pdf
2001,06,WSP (WASCO SP),5852,21,5873,2984,196.8,5797,TPOP1Ad0106.pdf
2001,06,SCC (SIERRA CONSERVATION CENTER),6055,0,6055,3606,167.9,5869,TPOP1Ad0106.pdf
2001,06,SVSP (SALINAS VALLEY SP),4196,0,4196,2224,188.7,4156,TPOP1Ad0106.pdf
2001,06,RJD (RJ DONOVAN CORRECTIONAL FAC),4526,0,4526,2200,205.7,4673,TPOP1Ad0106.pdf
2001,06,PVSP (PLEASANT VALLEY SP),4642,0,4642,2208,210.2,4573,TPOP1Ad0106.pdf
2001,06,PBSP (PELICAN BAY SP),3283,0,3283,2280,144.0,3384,TPOP1Ad0106.pdf
2001,06,NKSP (NORTH KERN SP),5059,4,5063,2692,188.1,5089,TPOP1Ad0106.pdf
2001,06,MCSP (MULE CREEK SP),3483,0,3483,1700,204.9,3537,TPOP1Ad0106.pdf
2001,06,ISP (IRONWOOD SP),4625,0,4625,2200,210.2,4565,TPOP1Ad0106.pdf
2001,06,HDSP (HIGH DESERT SP),4284,2,4286,2224,192.7,4310,TPOP1Ad0106.pdf
2001,06,FOL (FOLSOM SP) (MALE),3837,0,3837,2072,185.2,3725,TPOP1Ad0106.pdf
2001,06,DVI (DEUEL VOCATIONAL INSTITUTION),3811,14,3825,1787,214.0,3941,TPOP1Ad0106.pdf
2001,06,CTF (CORRECTIONAL TRAINING FAC),7002,0,7002,3281,213.4,7101,TPOP1Ad0106.pdf
2001,06,CVSP (CHUCKAWALLA VALLEY SP),3652,0,3652,1738,210.1,3664,TPOP1Ad0106.pdf
2001,06,SATF (CA SUBSTANCE ABUSE TREAT FAC),6327,7,6334,3324,190.6,6450,TPOP1Ad0106.pdf
2001,06,"SOL (CA SP, SOLANO)",5801,0,5801,2610,222.3,5852,TPOP1Ad0106.pdf
2001,06,SQ (SAN QUENTIN SP),5583,12,5595,3273,170.9,5533,TPOP1Ad0106.pdf
2001,06,"SAC (CA SP, SACRAMENTO)",2903,0,2903,1728,168.0,3042,TPOP1Ad0106.pdf
2001,06,"LAC (CA SP, LOS ANGELES COUNTY)",4123,0,4123,2200,187.4,4140,TPOP1Ad0106.pdf
2001,06,"COR (CA SP, CORCORAN)",4978,1,4979,3016,165.1,5019,TPOP1Ad0106.pdf
2001,06,CEN (CENTINELA SP),4385,0,4385,2208,198.6,4573,TPOP1Ad0106.pdf
2001,06,CAL (CALIPATRIA SP),4178,0,4178,2208,189.2,4068,TPOP1Ad0106.pdf
2001,06,"CRC (CAL REHAB CTR, MEN)",2731,1281,4012,1814,221.2,3952,TPOP1Ad0106.pdf
2001,06,CMC (CA MEN'S COLONY),6752,0,6752,3884,173.8,6724,TPOP1Ad0106.pdf
2001,06,CMF (CA MEDICAL FAC),3278,0,3278,2315,141.6,3401,TPOP1Ad0106.pdf
2001,06,CIM (CA INSTITUTION FOR MEN),6263,31,6294,3078,204.5,6303,TPOP1Ad0106.pdf
2001,06,CCI (CA CORRECTIONAL INSTITUTION),5595,0,5595,2781,201.2,5741,TPOP1Ad0106.pdf
2001,06,CCC (CA CORRECTIONAL CENTER),5809,0,5809,3682,157.8,5642,TPOP1Ad0106.pdf
2001,06,ASP (AVENAL SP),6867,0,6867,2920,235.2,6978,TPOP1Ad0106.pdf
2001,07,VSP (VALLEY SP),3185,7,3192,1980,161.2,3324,TPOP1Ad0107.pdf
2001,07,SCC (SIERRA CONSERVATION CENTER),328,0,328,320,102.5,320,TPOP1Ad0107.pdf
2001,07,NCWF (NO CAL WOMEN'S FACIL),734,0,734,400,183.5,755,TPOP1Ad0107.pdf
2001,07,CCWF (CENTRAL CA WOMEN'S FAC),3142,5,3147,2004,157.0,3386,TPOP1Ad0107.pdf
2001,07,"CRC (CAL REHAB CTR, WOMEN)",434,365,799,500,159.8,751,TPOP1Ad0107.pdf
2001,07,CIW (CA INSTITUTION FOR WOMEN),1779,7,1786,1026,174.1,1742,TPOP1Ad0107.pdf
2001,07,WSP (WASCO SP),5544,17,5561,2984,186.4,5797,TPOP1Ad0107.pdf
2001,07,SCC (SIERRA CONSERVATION CENTER),5972,0,5972,3606,165.6,5869,TPOP1Ad0107.pdf
2001,07,SVSP (SALINAS VALLEY SP),4223,0,4223,2224,189.9,4156,TPOP1Ad0107.pdf
2001,07,RJD (RJ DONOVAN CORRECTIONAL FAC),4627,0,4627,2200,210.3,4673,TPOP1Ad0107.pdf
2001,07,PVSP (PLEASANT VALLEY SP),4641,0,4641,2208,210.2,4573,TPOP1Ad0107.pdf
2001,07,PBSP (PELICAN BAY SP),3366,0,3366,2280,147.6,3494,TPOP1Ad0107.pdf
2001,07,NKSP (NORTH KERN SP),4917,3,4920,2692,182.8,5089,TPOP1Ad0107.pdf
2001,07,MCSP (MULE CREEK SP),3493,0,3493,1700,205.5,3697,TPOP1Ad0107.pdf
2001,07,ISP (IRONWOOD SP),4599,0,4599,2200,209.0,4565,TPOP1Ad0107.pdf
2001,07,HDSP (HIGH DESERT SP),4256,3,4259,2224,191.5,4310,TPOP1Ad0107.pdf
2001,07,FOL (FOLSOM SP) (MALE),3819,0,3819,2072,184.3,3725,TPOP1Ad0107.pdf
2001,07,DVI (DEUEL VOCATIONAL INSTITUTION),3811,18,3829,1787,214.3,3941,TPOP1Ad0107.pdf
2001,07,CTF (CORRECTIONAL TRAINING FAC),6503,0,6503,3281,198.2,6601,TPOP1Ad0107.pdf
2001,07,CVSP (CHUCKAWALLA VALLEY SP),3620,0,3620,1738,208.3,3664,TPOP1Ad0107.pdf
2001,07,SATF (CA SUBSTANCE ABUSE TREAT FAC),6326,7,6333,3324,190.5,6450,TPOP1Ad0107.pdf
2001,07,"SOL (CA SP, SOLANO)",5751,0,5751,2610,220.3,5852,TPOP1Ad0107.pdf
2001,07,SQ (SAN QUENTIN SP),5549,9,5558,3273,169.8,5533,TPOP1Ad0107.pdf
2001,07,"SAC (CA SP, SACRAMENTO)",3015,0,3015,1728,174.5,3042,TPOP1Ad0107.pdf
2001,07,"LAC (CA SP, LOS ANGELES COUNTY)",4124,0,4124,2200,187.5,4140,TPOP1Ad0107.pdf
2001,07,"COR (CA SP, CORCORAN)",5112,1,5113,3016,169.5,5140,TPOP1Ad0107.pdf
2001,07,CEN (CENTINELA SP),4450,0,4450,2208,201.5,4693,TPOP1Ad0107.pdf
2001,07,CAL (CALIPATRIA SP),4138,0,4138,2208,187.4,4068,TPOP1Ad0107.pdf
2001,07,"CRC (CAL REHAB CTR, MEN)",2697,1268,3965,1814,218.6,3952,TPOP1Ad0107.pdf
2001,07,CMC (CA MEN'S COLONY),6573,1,6574,3884,169.3,6604,TPOP1Ad0107.pdf
2001,07,CMF (CA MEDICAL FAC),3268,0,3268,2315,141.2,3401,TPOP1Ad0107.pdf
2001,07,CIM (CA INSTITUTION FOR MEN),6116,18,6134,3078,199.3,6303,TPOP1Ad0107.pdf
2001,07,CCI (CA CORRECTIONAL INSTITUTION),5544,0,5544,2781,199.4,5741,TPOP1Ad0107.pdf
2001,07,CCC (CA CORRECTIONAL CENTER),5880,0,5880,3682,159.7,5642,TPOP1Ad0107.pdf
2001,07,ASP (AVENAL SP),6852,0,6852,2920,234.7,6978,TPOP1Ad0107.pdf
2001,08,VSP (VALLEY SP),3120,7,3127,1980,157.9,3324,TPOP1Ad0108.pdf
2001,08,SCC (SIERRA CONSERVATION CENTER),329,0,329,320,102.8,320,TPOP1Ad0108.pdf
