,year,month,institution_name,population_felons,civil_addict,total_population,designed_capacity,percent_occupied,staffed_capacity
2571,2002,2,ASP (AVENAL SP),6285,0,6285,2920,215.2,6378
2572,2002,3,VSP (VALLEY SP),2983,3,2986,1980,150.8,3247
2573,2002,3,SCC (SIERRA CONSERVATION CENTER),326,0,326,320,101.9,320
2574,2002,3,NCWF (NO CAL WOMEN'S FACIL),593,0,593,400,148.3,630
2575,2002,3,CCWF (CENTRAL CA WOMEN'S FAC),3052,1,3053,2004,152.3,2925
2576,2002,3,"CRC (CAL REHAB CTR, WOMEN)",292,314,606,500,121.2,680
2577,2002,3,CIW (CA INSTITUTION FOR WOMEN),1654,16,1670,1026,162.8,1564
2578,2002,3,WSP (WASCO SP),5992,24,6016,2984,201.6,5797
2579,2002,3,SCC (SIERRA CONSERVATION CENTER),6017,0,6017,3606,166.9,5869
2580,2002,3,SVSP (SALINAS VALLEY SP),4198,0,4198,2224,188.8,4156
2581,2002,3,RJD (RJ DONOVAN CORRECTIONAL FAC),4576,0,4576,2200,208.0,4673
2582,2002,3,PVSP (PLEASANT VALLEY SP),4671,0,4671,2208,211.5,4573
2583,2002,3,PBSP (PELICAN BAY SP),3212,0,3212,2280,140.9,3384
2584,2002,3,NKSP (NORTH KERN SP),4988,6,4994,2692,185.5,5089
2585,2002,3,MCSP (MULE CREEK SP),3617,0,3617,1700,212.8,3671
2586,2002,3,ISP (IRONWOOD SP),4572,0,4572,2200,207.8,4325
2587,2002,3,HDSP (HIGH DESERT SP),4163,9,4172,2224,187.6,4140
2588,2002,3,FOL (FOLSOM SP) (MALE),3608,0,3608,2072,174.1,3725
2589,2002,3,DVI (DEUEL VOCATIONAL INSTITUTION),3855,10,3865,1787,216.3,3941
2590,2002,3,CTF (CORRECTIONAL TRAINING FAC),5383,0,5383,2771,194.3,5631
2591,2002,3,CVSP (CHUCKAWALLA VALLEY SP),3614,0,3614,1738,207.9,3664
2592,2002,3,SATF (CA SUBSTANCE ABUSE TREAT FAC),6138,7,6145,3324,184.9,6505
2593,2002,3,"SOL (CA SP, SOLANO)",5731,0,5731,2610,219.6,5852
2594,2002,3,SQ (SAN QUENTIN SP),5756,12,5768,3273,176.2,5533
2595,2002,3,"SAC (CA SP, SACRAMENTO)",2915,0,2915,1728,168.7,2992
2596,2002,3,"LAC (CA SP, LOS ANGELES COUNTY)",3940,0,3940,2200,179.1,3980
2597,2002,3,"COR (CA SP, CORCORAN)",4678,0,4678,3016,155.1,4904
2598,2002,3,CEN (CENTINELA SP),4275,0,4275,2208,193.6,4308
2599,2002,3,CAL (CALIPATRIA SP),4049,0,4049,2208,183.4,4068
2600,2002,3,"CRC (CAL REHAB CTR, MEN)",2736,1083,3819,1814,210.5,3756
2601,2002,3,CMC (CA MEN'S COLONY),6549,0,6549,3884,168.6,6604
2602,2002,3,CMF (CA MEDICAL FAC),3219,0,3219,2315,139.0,3401
2603,2002,3,CIM (CA INSTITUTION FOR MEN),6376,38,6414,3078,208.4,6128
2604,2002,3,CCI (CA CORRECTIONAL INSTITUTION),5232,0,5232,2781,188.1,5450
2605,2002,3,CCC (CA CORRECTIONAL CENTER),5826,0,5826,3682,158.2,5642
2606,2002,3,ASP (AVENAL SP),6651,0,6651,2920,227.8,6378
2607,2002,4,VSP (VALLEY SP),2919,12,2931,1980,148.0,3067
2608,2002,4,SCC (SIERRA CONSERVATION CENTER),291,0,291,320,90.9,320
2609,2002,4,NCWF (NO CAL WOMEN'S FACIL),632,2,634,400,158.5,630
2610,2002,4,CCWF (CENTRAL CA WOMEN'S FAC),2999,2,3001,2004,149.8,2853
2611,2002,4,"CRC (CAL REHAB CTR, WOMEN)",321,308,629,500,125.8,680
2612,2002,4,CIW (CA INSTITUTION FOR WOMEN),1762,19,1781,1026,173.6,1564
2613,2002,4,WSP (WASCO SP),5971,22,5993,2984,200.8,5797
2614,2002,4,SCC (SIERRA CONSERVATION CENTER),5923,0,5923,3606,164.3,5869
2615,2002,4,SVSP (SALINAS VALLEY SP),4238,0,4238,2224,190.6,4156
2616,2002,4,RJD (RJ DONOVAN CORRECTIONAL FAC),4611,0,4611,2200,209.6,4673
2617,2002,4,PVSP (PLEASANT VALLEY SP),4613,0,4613,2208,208.9,4573
2618,2002,4,PBSP (PELICAN BAY SP),3238,1,3239,2280,142.1,3384
2619,2002,4,NKSP (NORTH KERN SP),5111,3,5114,2692,190.0,5089
2620,2002,4,MCSP (MULE CREEK SP),3602,0,3602,1700,211.9,3671
2621,2002,4,ISP (IRONWOOD SP),4423,0,4423,2200,201.0,4445
2622,2002,4,HDSP (HIGH DESERT SP),4122,7,4129,2224,185.7,4140
2623,2002,4,FOL (FOLSOM SP) (MALE),3641,0,3641,2072,175.7,3725
2624,2002,4,DVI (DEUEL VOCATIONAL INSTITUTION),3870,7,3877,1787,217.0,3941
2625,2002,4,CTF (CORRECTIONAL TRAINING FAC),5518,0,5518,2771,199.1,5631
2626,2002,4,CVSP (CHUCKAWALLA VALLEY SP),3560,0,3560,1738,204.8,3664
2627,2002,4,SATF (CA SUBSTANCE ABUSE TREAT FAC),6333,7,6340,3324,190.7,6625
2628,2002,4,"SOL (CA SP, SOLANO)",5757,0,5757,2610,220.6,5852
2629,2002,4,SQ (SAN QUENTIN SP),5723,16,5739,3273,175.3,5533
2630,2002,4,"SAC (CA SP, SACRAMENTO)",2959,0,2959,1728,171.2,2992
2631,2002,4,"LAC (CA SP, LOS ANGELES COUNTY)",3873,0,3873,2200,176.0,3980
2632,2002,4,"COR (CA SP, CORCORAN)",4731,0,4731,3016,156.9,4904
2633,2002,4,CEN (CENTINELA SP),4291,0,4291,2208,194.3,4428
2634,2002,4,CAL (CALIPATRIA SP),3997,0,3997,2208,181.0,4068
2635,2002,4,"CRC (CAL REHAB CTR, MEN)",2947,1060,4007,1814,220.9,3952
2636,2002,4,CMC (CA MEN'S COLONY),6560,0,6560,3884,168.9,6604
2637,2002,4,CMF (CA MEDICAL FAC),3219,0,3219,2315,139.0,3401
2638,2002,4,CIM (CA INSTITUTION FOR MEN),6361,32,6393,3078,207.7,6128
2639,2002,4,CCI (CA CORRECTIONAL INSTITUTION),5146,0,5146,2781,185.0,5450
2640,2002,4,CCC (CA CORRECTIONAL CENTER),5818,0,5818,3682,158.0,5642
2641,2002,4,ASP (AVENAL SP),6549,0,6549,2920,224.3,6578
2642,2002,5,VSP (VALLEY SP),3032,8,3040,1980,153.5,3067
2643,2002,5,SCC (SIERRA CONSERVATION CENTER),326,0,326,320,101.9,320
2644,2002,5,NCWF (NO CAL WOMEN'S FACIL),672,0,672,400,168.0,630
2645,2002,5,CCWF (CENTRAL CA WOMEN'S FAC),3075,2,3077,2004,153.5,2853
2646,2002,5,"CRC (CAL REHAB CTR, WOMEN)",326,300,626,500,125.2,680
2647,2002,5,CIW (CA INSTITUTION FOR WOMEN),1711,17,1728,1026,168.4,1564
2648,2002,5,WSP (WASCO SP),5917,39,5956,2984,199.6,5797
2649,2002,5,SCC (SIERRA CONSERVATION CENTER),6028,0,6028,3606,167.2,5869
2650,2002,5,SVSP (SALINAS VALLEY SP),4169,0,4169,2224,187.5,4156
2651,2002,5,RJD (RJ DONOVAN CORRECTIONAL FAC),4605,0,4605,2200,209.3,4673
2652,2002,5,PVSP (PLEASANT VALLEY SP),4653,0,4653,2208,210.7,4573
2653,2002,5,PBSP (PELICAN BAY SP),3230,0,3230,2280,141.7,3384
2654,2002,5,NKSP (NORTH KERN SP),4994,4,4998,2692,185.7,5089
2655,2002,5,MCSP (MULE CREEK SP),3659,0,3659,1700,215.2,3671
2656,2002,5,ISP (IRONWOOD SP),4663,0,4663,2200,212.0,4445
2657,2002,5,HDSP (HIGH DESERT SP),4176,3,4179,2224,187.9,4140
2658,2002,5,FOL (FOLSOM SP) (MALE),3722,0,3722,2072,179.6,3725
2659,2002,5,DVI (DEUEL VOCATIONAL INSTITUTION),3925,14,3939,1787,220.4,3941
2660,2002,5,CTF (CORRECTIONAL TRAINING FAC),5721,0,5721,2771,206.5,5631
2661,2002,5,CVSP (CHUCKAWALLA VALLEY SP),3681,0,3681,1738,211.8,3664
2662,2002,5,SATF (CA SUBSTANCE ABUSE TREAT FAC),6479,5,6484,3324,195.1,6625
2663,2002,5,"SOL (CA SP, SOLANO)",5837,0,5837,2610,223.6,5852
2664,2002,5,SQ (SAN QUENTIN SP),5703,5,5708,3273,174.4,5533
2665,2002,5,"SAC (CA SP, SACRAMENTO)",2907,0,2907,1728,168.2,2992
2666,2002,5,"LAC (CA SP, LOS ANGELES COUNTY)",3879,0,3879,2200,176.3,3980
2667,2002,5,"COR (CA SP, CORCORAN)",4876,0,4876,3016,161.7,4904
2668,2002,5,CEN (CENTINELA SP),4369,0,4369,2208,197.9,4428
2669,2002,5,CAL (CALIPATRIA SP),4011,0,4011,2208,181.7,4068
2670,2002,5,"CRC (CAL REHAB CTR, MEN)",2932,1068,4000,1814,220.5,3952
2671,2002,5,CMC (CA MEN'S COLONY),6558,0,6558,3884,168.8,6604
2672,2002,5,CMF (CA MEDICAL FAC),3257,0,3257,2315,140.7,3401
2673,2002,5,CIM (CA INSTITUTION FOR MEN),6305,27,6332,3078,205.7,6128
2674,2002,5,CCI (CA CORRECTIONAL INSTITUTION),5200,0,5200,2781,187.0,5450
2675,2002,5,CCC (CA CORRECTIONAL CENTER),5948,0,5948,3682,161.5,5642
2676,2002,5,ASP (AVENAL SP),6836,0,6836,2920,234.1,6578
2677,2002,6,VSP (VALLEY SP),3026,4,3030,1980,153.0,3247
2678,2002,6,SCC (SIERRA CONSERVATION CENTER),325,0,325,320,101.6,320
2679,2002,6,NCWF (NO CAL WOMEN'S FACIL),702,1,703,400,175.8,630
2680,2002,6,CCWF (CENTRAL CA WOMEN'S FAC),3041,3,3044,2004,151.9,2853
2681,2002,6,"CRC (CAL REHAB CTR, WOMEN)",340,291,631,500,126.2,680
2682,2002,6,CIW (CA INSTITUTION FOR WOMEN),1761,12,1773,1026,172.8,1564
2683,2002,6,WSP (WASCO SP),5926,23,5949,2984,199.4,5797
2684,2002,6,SCC (SIERRA CONSERVATION CENTER),6047,0,6047,3606,167.7,5869
2685,2002,6,SVSP (SALINAS VALLEY SP),4170,0,4170,2224,187.5,4256
2686,2002,6,RJD (RJ DONOVAN CORRECTIONAL FAC),4577,0,4577,2200,208.0,4673
2687,2002,6,PVSP (PLEASANT VALLEY SP),4665,0,4665,2208,211.3,4573
2688,2002,6,PBSP (PELICAN BAY SP),3279,0,3279,2280,143.8,3494
2689,2002,6,NKSP (NORTH KERN SP),5074,3,5077,2692,188.6,5089
2690,2002,6,MCSP (MULE CREEK SP),3652,0,3652,1700,214.8,3671
2691,2002,6,ISP (IRONWOOD SP),4635,0,4635,2200,210.7,4565
2692,2002,6,HDSP (HIGH DESERT SP),4148,3,4151,2224,186.6,4260
2693,2002,6,FOL (FOLSOM SP) (MALE),3739,0,3739,2072,180.5,3725
2694,2002,6,DVI (DEUEL VOCATIONAL INSTITUTION),3994,11,4005,1787,224.1,3941
2695,2002,6,CTF (CORRECTIONAL TRAINING FAC),5869,0,5869,2771,211.8,5791
2696,2002,6,CVSP (CHUCKAWALLA VALLEY SP),3611,0,3611,1738,207.8,3664
2697,2002,6,SATF (CA SUBSTANCE ABUSE TREAT FAC),6481,5,6486,3324,195.1,6655
2698,2002,6,"SOL (CA SP, SOLANO)",5775,0,5775,2610,221.3,5852
2699,2002,6,SQ (SAN QUENTIN SP),5690,6,5696,3273,174.0,5533
2700,2002,6,"SAC (CA SP, SACRAMENTO)",2895,0,2895,1728,167.5,3042
2701,2002,6,"LAC (CA SP, LOS ANGELES COUNTY)",3914,0,3914,2200,177.9,3980
2702,2002,6,"COR (CA SP, CORCORAN)",4898,0,4898,3016,162.4,5019
2703,2002,6,CEN (CENTINELA SP),4446,0,4446,2208,201.4,4548
2704,2002,6,CAL (CALIPATRIA SP),4102,0,4102,2208,185.8,4068
2705,2002,6,"CRC (CAL REHAB CTR, MEN)",2867,1053,3920,1814,216.1,3952
2706,2002,6,CMC (CA MEN'S COLONY),6594,0,6594,3884,169.8,6604
2707,2002,6,CMF (CA MEDICAL FAC),3282,0,3282,2315,141.8,3401
2708,2002,6,CIM (CA INSTITUTION FOR MEN),6249,24,6273,3078,203.8,6265
2709,2002,6,CCI (CA CORRECTIONAL INSTITUTION),5296,0,5296,2781,190.4,5475
2710,2002,6,CCC (CA CORRECTIONAL CENTER),5901,0,5901,3682,160.3,5642
2711,2002,6,ASP (AVENAL SP),6943,0,6943,2920,237.8,6778
2712,2002,7,VSP (VALLEY SP),3047,11,3058,1980,154.4,3247
2713,2002,7,SCC (SIERRA CONSERVATION CENTER),308,0,308,320,96.3,320
2714,2002,7,NCWF (NO CAL WOMEN'S FACIL),716,2,718,400,179.5,630
2715,2002,7,CCWF (CENTRAL CA WOMEN'S FAC),3088,3,3091,2004,154.2,2853
2716,2002,7,"CRC (CAL REHAB CTR, WOMEN)",343,280,623,500,124.6,680
2717,2002,7,CIW (CA INSTITUTION FOR WOMEN),1784,10,1794,1026,174.9,1564
2718,2002,7,WSP (WASCO SP),5985,14,5999,2984,201.0,5893
2719,2002,7,SCC (SIERRA CONSERVATION CENTER),5994,0,5994,3606,166.2,5869
2720,2002,7,SVSP (SALINAS VALLEY SP),4212,0,4212,2224,189.4,4376
2721,2002,7,RJD (RJ DONOVAN CORRECTIONAL FAC),4608,1,4609,2200,209.5,4673
2722,2002,7,PVSP (PLEASANT VALLEY SP),4648,0,4648,2208,210.5,4573
2723,2002,7,PBSP (PELICAN BAY SP),3272,0,3272,2280,143.5,3494
2724,2002,7,NKSP (NORTH KERN SP),5103,2,5105,2692,189.6,5089
2725,2002,7,MCSP (MULE CREEK SP),3666,0,3666,1700,215.6,3671
2726,2002,7,ISP (IRONWOOD SP),4602,0,4602,2200,209.2,4565
2727,2002,7,HDSP (HIGH DESERT SP),4177,2,4179,2224,187.9,4260
2728,2002,7,FOL (FOLSOM SP) (MALE),3668,0,3668,2072,177.0,3725
2729,2002,7,DVI (DEUEL VOCATIONAL INSTITUTION),3902,11,3913,1787,219.0,3941
2730,2002,7,CTF (CORRECTIONAL TRAINING FAC),6298,0,6298,3281,192.0,6301
2731,2002,7,CVSP (CHUCKAWALLA VALLEY SP),3660,0,3660,1738,210.6,3664
2732,2002,7,SATF (CA SUBSTANCE ABUSE TREAT FAC),6471,2,6473,3324,194.7,6655
2733,2002,7,"SOL (CA SP, SOLANO)",5823,0,5823,2610,223.1,5852
2734,2002,7,SQ (SAN QUENTIN SP),5614,4,5618,3273,171.6,5533
2735,2002,7,"SAC (CA SP, SACRAMENTO)",2970,0,2970,1728,171.9,3042
2736,2002,7,"LAC (CA SP, LOS ANGELES COUNTY)",4027,0,4027,2200,183.0,4100
2737,2002,7,"COR (CA SP, CORCORAN)",4986,0,4986,3016,165.3,5019
2738,2002,7,CEN (CENTINELA SP),4512,0,4512,2208,204.3,4668
2739,2002,7,CAL (CALIPATRIA SP),4045,0,4045,2208,183.2,4068
2740,2002,7,"CRC (CAL REHAB CTR, MEN)",2913,1023,3936,1814,217.0,3952
2741,2002,7,CMC (CA MEN'S COLONY),6540,0,6540,3884,168.4,6604
2742,2002,7,CMF (CA MEDICAL FAC),3308,0,3308,2315,142.9,3401
2743,2002,7,CIM (CA INSTITUTION FOR MEN),6524,28,6552,3078,212.9,6265
2744,2002,7,CCI (CA CORRECTIONAL INSTITUTION),5339,0,5339,2781,192.0,5600
2745,2002,7,CCC (CA CORRECTIONAL CENTER),5918,0,5918,3682,160.7,5642
2746,2002,7,ASP (AVENAL SP),6865,0,6865,2920,235.1,6778
2747,2002,8,VSP (VALLEY SP),3021,3,3024,1980,152.7,3247
2748,2002,8,SCC (SIERRA CONSERVATION CENTER),331,0,331,320,103.4,320
2749,2002,8,NCWF (NO CAL WOMEN'S FACIL),731,3,734,400,183.5,630
2750,2002,8,CCWF (CENTRAL CA WOMEN'S FAC),3137,6,3143,2004,156.8,2853
2751,2002,8,"CRC (CAL REHAB CTR, WOMEN)",310,278,588,500,117.6,680
2752,2002,8,CIW (CA INSTITUTION FOR WOMEN),1714,12,1726,1026,168.2,1564
2753,2002,8,WSP (WASCO SP),6048,23,6071,2984,203.5,5893
2754,2002,8,SCC (SIERRA CONSERVATION CENTER),6018,0,6018,3606,166.9,5869
2755,2002,8,SVSP (SALINAS VALLEY SP),4201,0,4201,2224,188.9,4376
2756,2002,8,RJD (RJ DONOVAN CORRECTIONAL FAC),4519,0,4519,2200,205.4,4673
2757,2002,8,PVSP (PLEASANT VALLEY SP),4604,0,4604,2208,208.5,4573
2758,2002,8,PBSP (PELICAN BAY SP),3309,0,3309,2280,145.1,3494
2759,2002,8,NKSP (NORTH KERN SP),5079,7,5086,2692,188.9,5089
2760,2002,8,MCSP (MULE CREEK SP),3655,0,3655,1700,215.0,3671
2761,2002,8,ISP (IRONWOOD SP),4621,0,4621,2200,210.0,4565
2762,2002,8,HDSP (HIGH DESERT SP),4170,4,4174,2224,187.7,4260
2763,2002,8,FOL (FOLSOM SP) (MALE),3725,0,3725,2072,179.8,3725
2764,2002,8,DVI (DEUEL VOCATIONAL INSTITUTION),3968,10,3978,1787,222.6,3941
2765,2002,8,CTF (CORRECTIONAL TRAINING FAC),6836,1,6837,3281,208.4,6761
2766,2002,8,CVSP (CHUCKAWALLA VALLEY SP),3655,0,3655,1738,210.3,3664
2767,2002,8,SATF (CA SUBSTANCE ABUSE TREAT FAC),6493,2,6495,3324,195.4,6655
2768,2002,8,"SOL (CA SP, SOLANO)",5788,0,5788,2610,221.8,5852
2769,2002,8,SQ (SAN QUENTIN SP),5770,9,5779,3273,176.6,5533
2770,2002,8,"SAC (CA SP, SACRAMENTO)",2939,0,2939,1728,170.1,3042
2771,2002,8,"LAC (CA SP, LOS ANGELES COUNTY)",4079,0,4079,2200,185.4,4100
2772,2002,8,"COR (CA SP, CORCORAN)",4958,0,4958,3016,164.4,5019
2773,2002,8,CEN (CENTINELA SP),4501,0,4501,2208,203.8,4668
2774,2002,8,CAL (CALIPATRIA SP),4111,0,4111,2208,186.2,4068
2775,2002,8,"CRC (CAL REHAB CTR, MEN)",2982,997,3979,1814,219.3,3952
2776,2002,8,CMC (CA MEN'S COLONY),6518,0,6518,3884,167.8,6604
2777,2002,8,CMF (CA MEDICAL FAC),3295,0,3295,2315,142.3,3401
2778,2002,8,CIM (CA INSTITUTION FOR MEN),6617,66,6683,3078,217.1,6265
2779,2002,8,CCI (CA CORRECTIONAL INSTITUTION),5377,0,5377,2781,193.3,5600
2780,2002,8,CCC (CA CORRECTIONAL CENTER),5913,0,5913,3682,160.6,5642
2781,2002,8,ASP (AVENAL SP),6899,0,6899,2920,236.3,6778
2782,2002,9,VSP (VALLEY SP),3082,9,3091,1980,156.1,3247
2783,2002,9,SCC (SIERRA CONSERVATION CENTER),335,0,335,320,104.7,320
2784,2002,9,NCWF (NO CAL WOMEN'S FACIL),703,0,703,400,175.8,630
2785,2002,9,CCWF (CENTRAL CA WOMEN'S FAC),3159,4,3163,2004,157.8,2978
2786,2002,9,"CRC (CAL REHAB CTR, WOMEN)",300,293,593,500,118.6,680
2787,2002,9,CIW (CA INSTITUTION FOR WOMEN),1762,8,1770,1026,172.5,1564
2788,2002,9,WSP (WASCO SP),5925,15,5940,2984,199.1,5893
2789,2002,9,SCC (SIERRA CONSERVATION CENTER),6047,0,6047,3606,167.7,5869
2790,2002,9,SVSP (SALINAS VALLEY SP),4218,0,4218,2224,189.7,4376
2791,2002,9,RJD (RJ DONOVAN CORRECTIONAL FAC),4562,0,4562,2200,207.4,4673
2792,2002,9,PVSP (PLEASANT VALLEY SP),4628,0,4628,2208,209.6,4573
2793,2002,9,PBSP (PELICAN BAY SP),3290,0,3290,2280,144.3,3494
2794,2002,9,NKSP (NORTH KERN SP),5099,4,5103,2692,189.6,5089
2795,2002,9,MCSP (MULE CREEK SP),3645,0,3645,1700,214.4,3671
2796,2002,9,ISP (IRONWOOD SP),4642,0,4642,2200,211.0,4565
2797,2002,9,HDSP (HIGH DESERT SP),4309,0,4309,2224,193.8,4260
2798,2002,9,FOL (FOLSOM SP) (MALE),3711,0,3711,2072,179.1,3725
2799,2002,9,DVI (DEUEL VOCATIONAL INSTITUTION),3915,11,3926,1787,219.7,3941
2800,2002,9,CTF (CORRECTIONAL TRAINING FAC),6901,0,6901,3281,210.3,6761
2801,2002,9,CVSP (CHUCKAWALLA VALLEY SP),3684,0,3684,1738,212.0,3664
2802,2002,9,SATF (CA SUBSTANCE ABUSE TREAT FAC),6618,2,6620,3324,199.2,6655
2803,2002,9,"SOL (CA SP, SOLANO)",5770,0,5770,2610,221.1,5852
2804,2002,9,SQ (SAN QUENTIN SP),5775,3,5778,3273,176.5,5533
2805,2002,9,"SAC (CA SP, SACRAMENTO)",2940,0,2940,1728,170.1,3042
2806,2002,9,"LAC (CA SP, LOS ANGELES COUNTY)",4169,0,4169,2200,189.5,4100
2807,2002,9,"COR (CA SP, CORCORAN)",4982,0,4982,3016,165.2,5019
2808,2002,9,CEN (CENTINELA SP),4482,0,4482,2208,203.0,4668
2809,2002,9,CAL (CALIPATRIA SP),4113,0,4113,2208,186.3,4068
2810,2002,9,"CRC (CAL REHAB CTR, MEN)",2943,1037,3980,1814,219.4,3952
2811,2002,9,CMC (CA MEN'S COLONY),6532,0,6532,3884,168.2,6604
2812,2002,9,CMF (CA MEDICAL FAC),3321,0,3321,2315,143.5,3401
2813,2002,9,CIM (CA INSTITUTION FOR MEN),6546,42,6588,3078,214.0,6265
2814,2002,9,CCI (CA CORRECTIONAL INSTITUTION),5397,0,5397,2781,194.1,5600
2815,2002,9,CCC (CA CORRECTIONAL CENTER),5911,0,5911,3682,160.5,5642
2816,2002,9,ASP (AVENAL SP),6949,0,6949,2920,238.0,6778
2817,2002,10,VSP (VALLEY SP),3082,6,3088,1980,156.0,3427
2818,2002,10,SCC (SIERRA CONSERVATION CENTER),328,0,328,320,102.5,320
2819,2002,10,NCWF (NO CAL WOMEN'S FACIL),669,1,670,400,167.5,630
2820,2002,10,CCWF (CENTRAL CA WOMEN'S FAC),3141,5,3146,2004,157.0,3103
2821,2002,10,"CRC (CAL REHAB CTR, WOMEN)",328,294,622,500,124.4,680
2822,2002,10,CIW (CA INSTITUTION FOR WOMEN),1736,11,1747,1026,170.3,1564
2823,2002,10,WSP (WASCO SP),5765,18,5783,2984,193.8,5893
2824,2002,10,SCC (SIERRA CONSERVATION CENTER),6065,0,6065,3606,168.2,5869
2825,2002,10,SVSP (SALINAS VALLEY SP),4191,0,4191,2224,188.4,4376
2826,2002,10,RJD (RJ DONOVAN CORRECTIONAL FAC),4568,0,4568,2200,207.6,4673
2827,2002,10,PVSP (PLEASANT VALLEY SP),4419,0,4419,2208,200.1,4573
2828,2002,10,PBSP (PELICAN BAY SP),3331,0,3331,2280,146.1,3604
2829,2002,10,NKSP (NORTH KERN SP),5030,4,5034,2692,187.0,5089
2830,2002,10,MCSP (MULE CREEK SP),3615,0,3615,1700,212.6,3671
2831,2002,10,ISP (IRONWOOD SP),4646,0,4646,2200,211.2,4565
2832,2002,10,HDSP (HIGH DESERT SP),4385,4,4389,2224,197.3,4140
2833,2002,10,FOL (FOLSOM SP) (MALE),3675,0,3675,2072,177.4,3725
2834,2002,10,DVI (DEUEL VOCATIONAL INSTITUTION),3903,19,3922,1787,219.5,3941
2835,2002,10,CTF (CORRECTIONAL TRAINING FAC),7114,0,7114,3281,216.8,7001
2836,2002,10,CVSP (CHUCKAWALLA VALLEY SP),3635,0,3635,1738,209.1,3664
2837,2002,10,SATF (CA SUBSTANCE ABUSE TREAT FAC),6805,3,6808,3324,204.8,6775
2838,2002,10,"SOL (CA SP, SOLANO)",5832,1,5833,2610,223.5,5852
2839,2002,10,SQ (SAN QUENTIN SP),5689,7,5696,3273,174.0,5533
2840,2002,10,"SAC (CA SP, SACRAMENTO)",3103,0,3103,1728,179.6,3226
2841,2002,10,"LAC (CA SP, LOS ANGELES COUNTY)",4194,0,4194,2200,190.6,4100
2842,2002,10,"COR (CA SP, CORCORAN)",4902,0,4902,3016,162.5,5019
2843,2002,10,CEN (CENTINELA SP),4495,0,4495,2208,203.6,4668
2844,2002,10,CAL (CALIPATRIA SP),4186,0,4186,2208,189.6,4068
2845,2002,10,"CRC (CAL REHAB CTR, MEN)",2957,1073,4030,1814,222.2,3952
2846,2002,10,CMC (CA MEN'S COLONY),6644,0,6644,3884,171.1,6754
2847,2002,10,CMF (CA MEDICAL FAC),3327,0,3327,2315,143.7,3401
2848,2002,10,CIM (CA INSTITUTION FOR MEN),6306,51,6357,3078,206.5,6265
2849,2002,10,CCI (CA CORRECTIONAL INSTITUTION),5496,0,5496,2781,197.6,5600
2850,2002,10,CCC (CA CORRECTIONAL CENTER),5997,0,5997,3682,162.9,5642
2851,2002,10,ASP (AVENAL SP),6820,0,6820,2920,233.6,6778
2852,2002,11,VSP (VALLEY SP),3107,5,3112,1980,157.2,3427
2853,2002,11,SCC (SIERRA CONSERVATION CENTER),325,0,325,320,101.6,320
2854,2002,11,NCWF (NO CAL WOMEN'S FACIL),672,0,672,400,168.0,630
2855,2002,11,CCWF (CENTRAL CA WOMEN'S FAC),3114,5,3119,2004,155.6,3103
2856,2002,11,"CRC (CAL REHAB CTR, WOMEN)",341,298,639,500,127.8,680
2857,2002,11,CIW (CA INSTITUTION FOR WOMEN),1646,9,1655,1026,161.3,1564
2858,2002,11,WSP (WASCO SP),5900,20,5920,2984,198.4,5893
2859,2002,11,SCC (SIERRA CONSERVATION CENTER),6074,0,6074,3606,168.4,5869
2860,2002,11,SVSP (SALINAS VALLEY SP),4219,0,4219,2224,189.7,4376
2861,2002,11,RJD (RJ DONOVAN CORRECTIONAL FAC),4423,0,4423,2200,201.0,4673
2862,2002,11,PVSP (PLEASANT VALLEY SP),4525,0,4525,2208,204.9,4573
2863,2002,11,PBSP (PELICAN BAY SP),3305,0,3305,2280,145.0,3604
2864,2002,11,NKSP (NORTH KERN SP),4969,2,4971,2692,184.7,5089
2865,2002,11,MCSP (MULE CREEK SP),3598,0,3598,1700,211.6,3671
2866,2002,11,ISP (IRONWOOD SP),4598,0,4598,2200,209.0,4565
2867,2002,11,HDSP (HIGH DESERT SP),4497,3,4500,2344,192.0,4260
2868,2002,11,FOL (FOLSOM SP) (MALE),3628,0,3628,2072,175.1,3725
2869,2002,11,DVI (DEUEL VOCATIONAL INSTITUTION),3835,20,3855,1787,215.7,3941
2870,2002,11,CTF (CORRECTIONAL TRAINING FAC),7015,0,7015,3281,213.8,7001
2871,2002,11,CVSP (CHUCKAWALLA VALLEY SP),3694,0,3694,1738,212.5,3808
2872,2002,11,SATF (CA SUBSTANCE ABUSE TREAT FAC),6660,4,6664,3324,200.5,6775
2873,2002,11,"SOL (CA SP, SOLANO)",5753,0,5753,2610,220.4,5852
2874,2002,11,SQ (SAN QUENTIN SP),5581,3,5584,3273,170.6,5533
2875,2002,11,"SAC (CA SP, SACRAMENTO)",3061,0,3061,1728,177.1,3226
2876,2002,11,"LAC (CA SP, LOS ANGELES COUNTY)",4118,0,4118,2200,187.2,4290
2877,2002,11,"COR (CA SP, CORCORAN)",4858,1,4859,3016,161.1,5019
2878,2002,11,CEN (CENTINELA SP),4515,0,4515,2208,204.5,4668
2879,2002,11,CAL (CALIPATRIA SP),4140,0,4140,2208,187.5,4068
2880,2002,11,"CRC (CAL REHAB CTR, MEN)",2920,1102,4022,1814,221.7,3952
2881,2002,11,CMC (CA MEN'S COLONY),6582,1,6583,3884,169.5,6754
2882,2002,11,CMF (CA MEDICAL FAC),3288,0,3288,2315,142.0,3401
2883,2002,11,CIM (CA INSTITUTION FOR MEN),6182,47,6229,3078,202.4,6265
